list-none-m,1,1000,1,3000,3743000,1247 
list-none-s,1,1000,1,3000,3493000,1164 
list-none-m,4,1000,1,12000,103644000,8637 
list-none-s,4,1000,1,12000,269382000,22448 
list-none-m,8,1000,1,24000,365725000,15238 
list-none-s,8,1000,1,24000,4370124000,182088 
list-none-m,12,1000,1,36000,903328000,25092 
list-none-s,12,1000,1,36000,7903859000,219551 
list-none-m,16,1000,1,48000,1672912000,34852 
list-none-s,16,1000,1,48000,14405760000,300120 
